waveform,V_S,V_C,V_R
t0,5/7/2021  09:47:50.887937,5/7/2021  09:47:50.887938,5/7/2021  09:47:50.887939
delta t,2.500000E-6,2.500000E-6,2.500000E-6

time,V_S,V_C,V_R
5/7/2021  09:47:50.888492,4.982212E+0,4.947730E+0,2.489978E-3
5/7/2021  09:47:50.888495,4.983823E+0,4.954820E+0,2.489978E-3
5/7/2021  09:47:50.888497,4.982212E+0,4.963199E+0,2.812224E-3
5/7/2021  09:47:50.888500,4.984145E+0,4.971577E+0,2.812224E-3
5/7/2021  09:47:50.888502,4.982534E+0,4.978989E+0,3.134470E-3
5/7/2021  09:47:50.888505,4.983501E+0,4.987046E+0,2.489978E-3
5/7/2021  09:47:50.888507,4.982212E+0,4.993491E+0,2.489978E-3
5/7/2021  09:47:50.888510,4.983823E+0,4.999291E+0,1.845487E-3
5/7/2021  09:47:50.888512,4.981889E+0,5.004447E+0,1.845487E-3
5/7/2021  09:47:50.888515,4.984468E+0,5.007025E+0,5.565042E-4
5/7/2021  09:47:50.888517,4.985757E+0,5.008314E+0,1.200996E-3
5/7/2021  09:47:50.888520,4.984790E+0,5.009926E+0,5.565042E-4
5/7/2021  09:47:50.888522,4.985434E+0,5.007025E+0,-8.798718E-5
5/7/2021  09:47:50.888525,4.987046E+0,5.005414E+0,-4.102329E-4
5/7/2021  09:47:50.888527,4.985434E+0,5.001547E+0,-4.102329E-4
5/7/2021  09:47:50.888530,4.985434E+0,4.996391E+0,-1.054724E-3
5/7/2021  09:47:50.888532,4.987046E+0,4.991557E+0,-7.324786E-4
5/7/2021  09:47:50.888535,4.987368E+0,4.985757E+0,-1.054724E-3
5/7/2021  09:47:50.888537,4.985434E+0,4.979634E+0,-1.054724E-3
5/7/2021  09:47:50.888540,4.986723E+0,4.973833E+0,-7.324786E-4
5/7/2021  09:47:50.888542,4.985112E+0,4.968355E+0,-1.376970E-3
5/7/2021  09:47:50.888545,4.985434E+0,4.962232E+0,-4.102329E-4
5/7/2021  09:47:50.888547,4.987368E+0,4.958365E+0,-7.324786E-4
5/7/2021  09:47:50.888550,4.986079E+0,4.955142E+0,-8.798718E-5
5/7/2021  09:47:50.888552,4.984790E+0,4.952886E+0,2.342585E-4
5/7/2021  09:47:50.888555,4.987046E+0,4.950953E+0,2.342585E-4
5/7/2021  09:47:50.888557,4.985757E+0,4.949986E+0,8.787499E-4
5/7/2021  09:47:50.888560,4.984145E+0,4.950631E+0,5.565042E-4
5/7/2021  09:47:50.888562,4.981245E+0,4.952564E+0,1.200996E-3
5/7/2021  09:47:50.888565,4.985112E+0,4.954820E+0,1.200996E-3
5/7/2021  09:47:50.888567,4.983179E+0,4.958687E+0,1.200996E-3
5/7/2021  09:47:50.888570,4.980923E+0,4.961910E+0,1.200996E-3
5/7/2021  09:47:50.888572,4.982856E+0,4.966099E+0,1.523241E-3
5/7/2021  09:47:50.888575,4.982534E+0,4.970288E+0,1.845487E-3
5/7/2021  09:47:50.888577,4.982856E+0,4.975444E+0,1.523241E-3
5/7/2021  09:47:50.888580,4.983823E+0,4.979311E+0,1.845487E-3
5/7/2021  09:47:50.888582,4.984468E+0,4.983823E+0,8.787499E-4
5/7/2021  09:47:50.888585,4.982856E+0,4.986401E+0,1.523241E-3
5/7/2021  09:47:50.888587,4.983179E+0,4.989624E+0,1.200996E-3
5/7/2021  09:47:50.888590,4.983501E+0,4.991557E+0,1.200996E-3
5/7/2021  09:47:50.888592,4.983823E+0,4.992846E+0,1.200996E-3
5/7/2021  09:47:50.888595,4.983823E+0,4.992846E+0,-8.798718E-5
5/7/2021  09:47:50.888597,4.985434E+0,4.992202E+0,5.565042E-4
5/7/2021  09:47:50.888600,4.983179E+0,4.991879E+0,2.342585E-4
5/7/2021  09:47:50.888602,4.984790E+0,4.989946E+0,-8.798718E-5
5/7/2021  09:47:50.888605,4.985434E+0,4.987690E+0,-8.798718E-5
5/7/2021  09:47:50.888607,4.985112E+0,4.985112E+0,-8.798718E-5
5/7/2021  09:47:50.888610,4.986401E+0,4.982212E+0,-8.798718E-5
5/7/2021  09:47:50.888612,4.985757E+0,4.978667E+0,-4.102329E-4
5/7/2021  09:47:50.888615,4.985112E+0,4.975444E+0,-8.798718E-5
5/7/2021  09:47:50.888617,4.986723E+0,4.972866E+0,-7.324786E-4
5/7/2021  09:47:50.888620,4.985757E+0,4.969966E+0,-8.798718E-5
5/7/2021  09:47:50.888622,4.985112E+0,4.967710E+0,-8.798718E-5
5/7/2021  09:47:50.888625,4.984790E+0,4.965132E+0,-8.798718E-5
5/7/2021  09:47:50.888627,4.984790E+0,4.963843E+0,-4.102329E-4
5/7/2021  09:47:50.888630,4.984468E+0,4.962554E+0,2.342585E-4
5/7/2021  09:47:50.888632,4.983179E+0,4.961910E+0,5.565042E-4
5/7/2021  09:47:50.888635,4.982856E+0,4.962554E+0,5.565042E-4
5/7/2021  09:47:50.888637,4.982534E+0,4.962876E+0,5.565042E-4
5/7/2021  09:47:50.888640,4.984145E+0,4.964810E+0,8.787499E-4
5/7/2021  09:47:50.888642,4.984468E+0,4.966099E+0,8.787499E-4
5/7/2021  09:47:50.888645,4.984145E+0,4.967388E+0,1.200996E-3
5/7/2021  09:47:50.888647,4.982856E+0,4.969644E+0,8.787499E-4
5/7/2021  09:47:50.888650,4.985434E+0,4.972222E+0,1.200996E-3
5/7/2021  09:47:50.888652,4.986079E+0,4.974800E+0,1.523241E-3
5/7/2021  09:47:50.888655,4.981889E+0,4.976411E+0,8.787499E-4
5/7/2021  09:47:50.888657,4.984790E+0,4.978989E+0,1.200996E-3
5/7/2021  09:47:50.888660,4.984145E+0,4.980600E+0,1.200996E-3
5/7/2021  09:47:50.888662,4.984145E+0,4.982212E+0,8.787499E-4
5/7/2021  09:47:50.888665,4.985112E+0,4.983823E+0,5.565042E-4
5/7/2021  09:47:50.888667,4.984145E+0,4.984790E+0,5.565042E-4
5/7/2021  09:47:50.888670,4.985434E+0,4.985434E+0,5.565042E-4
5/7/2021  09:47:50.888672,4.984145E+0,4.984468E+0,5.565042E-4
5/7/2021  09:47:50.888675,4.986079E+0,4.984790E+0,2.342585E-4
5/7/2021  09:47:50.888677,4.982856E+0,4.983823E+0,-8.798718E-5
5/7/2021  09:47:50.888680,4.985434E+0,4.983179E+0,2.342585E-4
5/7/2021  09:47:50.888682,4.985434E+0,4.981567E+0,5.565042E-4
5/7/2021  09:47:50.888685,4.984468E+0,4.979956E+0,2.342585E-4
5/7/2021  09:47:50.888687,4.985112E+0,4.978989E+0,2.342585E-4
5/7/2021  09:47:50.888690,4.986723E+0,4.976733E+0,5.565042E-4
5/7/2021  09:47:50.888692,4.986079E+0,4.975767E+0,-8.798718E-5
5/7/2021  09:47:50.888695,4.987690E+0,4.973511E+0,-8.798718E-5
5/7/2021  09:47:50.888697,4.986079E+0,4.973189E+0,8.787499E-4
5/7/2021  09:47:50.888700,4.985757E+0,4.971577E+0,2.342585E-4
5/7/2021  09:47:50.888702,4.983501E+0,4.970611E+0,8.787499E-4
5/7/2021  09:47:50.888705,4.983823E+0,4.969644E+0,5.565042E-4
5/7/2021  09:47:50.888707,4.985757E+0,4.969322E+0,2.342585E-4
5/7/2021  09:47:50.888710,4.985112E+0,4.969322E+0,5.565042E-4
5/7/2021  09:47:50.888712,4.986723E+0,4.969966E+0,5.565042E-4
5/7/2021  09:47:50.888715,4.986401E+0,4.970288E+0,8.787499E-4
5/7/2021  09:47:50.888717,4.983501E+0,4.971255E+0,5.565042E-4
5/7/2021  09:47:50.888720,4.985112E+0,4.972222E+0,8.787499E-4
5/7/2021  09:47:50.888722,4.985757E+0,4.972866E+0,8.787499E-4
5/7/2021  09:47:50.888725,4.984145E+0,4.973833E+0,8.787499E-4
5/7/2021  09:47:50.888727,4.985112E+0,4.975122E+0,5.565042E-4
5/7/2021  09:47:50.888730,4.986079E+0,4.976733E+0,5.565042E-4
5/7/2021  09:47:50.888732,4.985112E+0,4.977378E+0,5.565042E-4
5/7/2021  09:47:50.888735,4.984468E+0,4.978022E+0,8.787499E-4
